"fecha","año","mes","est","Phylum","Clase","Orden","Familia","Género","taxa","conteo"
2017-11-01,2017,11,"LC-05","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Planktolyngbya","Planktolyngbya sp",2
2017-11-01,2017,11,"LC-05","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena","Pseudanabaena",0
2017-11-01,2017,11,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Raphidiopsis","Raphidiopsis",3
2017-11-01,2017,11,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Rivularia","Rivularia",0
2017-11-01,2017,11,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",3
2017-11-01,2017,11,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus cuadricauda",0
2017-11-01,2017,11,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",0
2017-11-01,2017,11,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Selenastrum","Selenastrum",3
2017-11-01,2017,11,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Snowella","Snowella",0
2017-11-01,2017,11,"LC-05","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Surirella",0
2017-11-01,2017,11,"LC-05","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurastrum","Staurastrum",0
2017-11-01,2017,11,"LC-05","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Stephanodiscus","Stephanodiscus",1
2017-11-01,2017,11,"LC-05","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus",0
2017-11-01,2017,11,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetrastrum","Tetrastrum",0
2017-11-01,2017,11,"LC-05","Chlorophyta","Chlorophyceae","Chlamydomonadales","Treubariaceae","Treubaria","Treubaria",0
2017-11-01,2017,11,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Woronichinia","Woronichinia",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Actinastrum","Actinastrum sp",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Anacystis","Anacystis",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus",1
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon","Aphanizomenon",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Aphanocapsa","Aphanocapsa",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Arthrospira","Arthrospira",0
2017-12-01,2017,12,"LC-01","Bacillariophyta","Bacillariophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Aulacoseira",2
2017-12-01,2017,12,"LC-01","Chlorophyta","Trebouxiophyceae","Trebouxiales","Botryococcaceae","Botryococcus","Botryococcus",0
2017-12-01,2017,12,"LC-01","Miozoa","Dinophyceae","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium",0
2017-12-01,2017,12,"LC-01","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Cyclotella","Cyclotella",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermopsis","Cylindrospermopsis",177
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermun","Cylindrospermun",0
2017-12-01,2017,12,"LC-01","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Chlorella",12
2017-12-01,2017,12,"LC-01","Charophyta","Zygnematophyceae","Zygnematales","Closteriaceae","Closterium","Closterium",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum",1
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Coelosphaerium","Coelosphaerium",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Chroococcus","Chroococcus",0
2017-12-01,2017,12,"LC-01","Bacillariophyta","Bacillariophyceae","Coscinodiscales","Coscinosicaceae","Coscinodiscus","Coscinodiscus",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia tetrapoda",1
2017-12-01,2017,12,"LC-01","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia irregularis",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Chlorellales","Chlorellaceae","Dyctiosphaerium","Dyctiosphaerium",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Eudorina","Eudorina",0
2017-12-01,2017,12,"LC-01","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena","Euglena",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gloeocapsaceae","Gloeocapsa","Gloeocapsa",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Gomphosphaeria","Gomphosphaeria lacustris",1
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Neochloridaceae","Golenkinia","Golenkinia",0
2017-12-01,2017,12,"LC-01","Bacillariophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","Fragilaria capuchina",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","Kirchneriella",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya",1
2017-12-01,2017,12,"LC-01","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Lepocinclis","Lepocinclis",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Lyngbya","Lyngbya lagerhemii",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chamaesiphonaceae","Merismopedia","Merismopedia",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Micractinium","Micractinium",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis","Microcystis sp",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium tortilé",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium griffithi",0
2017-12-01,2017,12,"LC-01","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula",0
2017-12-01,2017,12,"LC-01","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia",3
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae","Oscillatoria","Oscillatoria",2
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Pandorina","Pandorina",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Trebouxiophyceae","Oocystales","Oocystaceae","Pachycladella","Pachycladella",0
2017-12-01,2017,12,"LC-01","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Phacus","Phacus",1
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Planktothrix","Planktothrix",1
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Planktolyngbya","Planktolyngbya sp",2
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena","Pseudanabaena",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Raphidiopsis","Raphidiopsis",5
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Rivularia","Rivularia",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",1
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus cuadricauda",1
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Selenastrum","Selenastrum",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Snowella","Snowella",0
2017-12-01,2017,12,"LC-01","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Surirella",0
2017-12-01,2017,12,"LC-01","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurastrum","Staurastrum",0
2017-12-01,2017,12,"LC-01","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Stephanodiscus","Stephanodiscus",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus",1
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetrastrum","Tetrastrum",0
2017-12-01,2017,12,"LC-01","Chlorophyta","Chlorophyceae","Chlamydomonadales","Treubariaceae","Treubaria","Treubaria",0
2017-12-01,2017,12,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Woronichinia","Woronichinia",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Actinastrum","Actinastrum sp",1
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Anacystis","Anacystis",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus",4
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus",6
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon","Aphanizomenon",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Aphanocapsa","Aphanocapsa",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Arthrospira","Arthrospira",0
2017-12-01,2017,12,"LC-02","Bacillariophyta","Bacillariophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Aulacoseira",1
2017-12-01,2017,12,"LC-02","Chlorophyta","Trebouxiophyceae","Trebouxiales","Botryococcaceae","Botryococcus","Botryococcus",1
2017-12-01,2017,12,"LC-02","Miozoa","Dinophyceae","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium",0
2017-12-01,2017,12,"LC-02","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Cyclotella","Cyclotella",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermopsis","Cylindrospermopsis",198
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermun","Cylindrospermun",1
2017-12-01,2017,12,"LC-02","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Chlorella",7
2017-12-01,2017,12,"LC-02","Charophyta","Zygnematophyceae","Zygnematales","Closteriaceae","Closterium","Closterium",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum",2
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Coelosphaerium","Coelosphaerium",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Chroococcus","Chroococcus",0
2017-12-01,2017,12,"LC-02","Bacillariophyta","Bacillariophyceae","Coscinodiscales","Coscinosicaceae","Coscinodiscus","Coscinodiscus",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia tetrapoda",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia irregularis",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Chlorellales","Chlorellaceae","Dyctiosphaerium","Dyctiosphaerium",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Eudorina","Eudorina",2
2017-12-01,2017,12,"LC-02","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena","Euglena",2
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gloeocapsaceae","Gloeocapsa","Gloeocapsa",2
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Gomphosphaeria","Gomphosphaeria lacustris",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Neochloridaceae","Golenkinia","Golenkinia",0
2017-12-01,2017,12,"LC-02","Bacillariophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","Fragilaria capuchina",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","Kirchneriella",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya",3
2017-12-01,2017,12,"LC-02","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Lepocinclis","Lepocinclis",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Lyngbya","Lyngbya lagerhemii",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chamaesiphonaceae","Merismopedia","Merismopedia",5
2017-12-01,2017,12,"LC-02","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Micractinium","Micractinium",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis","Microcystis sp",4
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium tortilé",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium griffithi",0
2017-12-01,2017,12,"LC-02","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula",0
2017-12-01,2017,12,"LC-02","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae","Oscillatoria","Oscillatoria",4
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Pandorina","Pandorina",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Trebouxiophyceae","Oocystales","Oocystaceae","Pachycladella","Pachycladella",1
2017-12-01,2017,12,"LC-02","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Phacus","Phacus",4
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Planktothrix","Planktothrix",4
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Planktolyngbya","Planktolyngbya sp",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena","Pseudanabaena",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Raphidiopsis","Raphidiopsis",7
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Rivularia","Rivularia",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus cuadricauda",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Selenastrum","Selenastrum",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Snowella","Snowella",0
2017-12-01,2017,12,"LC-02","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Surirella",0
2017-12-01,2017,12,"LC-02","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurastrum","Staurastrum",0
2017-12-01,2017,12,"LC-02","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Stephanodiscus","Stephanodiscus",0
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetrastrum","Tetrastrum",0
2017-12-01,2017,12,"LC-02","Chlorophyta","Chlorophyceae","Chlamydomonadales","Treubariaceae","Treubaria","Treubaria",1
2017-12-01,2017,12,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Woronichinia","Woronichinia",1
2017-12-01,2017,12,"LC-03","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Actinastrum","Actinastrum sp",1
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Anacystis","Anacystis",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus",0
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon","Aphanizomenon",0
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Aphanocapsa","Aphanocapsa",0
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Arthrospira","Arthrospira",0
2017-12-01,2017,12,"LC-03","Bacillariophyta","Bacillariophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Aulacoseira",3
2017-12-01,2017,12,"LC-03","Chlorophyta","Trebouxiophyceae","Trebouxiales","Botryococcaceae","Botryococcus","Botryococcus",0
2017-12-01,2017,12,"LC-03","Miozoa","Dinophyceae","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium",0
2017-12-01,2017,12,"LC-03","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Cyclotella","Cyclotella",1
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermopsis","Cylindrospermopsis",136
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermun","Cylindrospermun",0
2017-12-01,2017,12,"LC-03","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Chlorella",5
2017-12-01,2017,12,"LC-03","Charophyta","Zygnematophyceae","Zygnematales","Closteriaceae","Closterium","Closterium",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum",0
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Coelosphaerium","Coelosphaerium",0
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Chroococcus","Chroococcus",0
2017-12-01,2017,12,"LC-03","Bacillariophyta","Bacillariophyceae","Coscinodiscales","Coscinosicaceae","Coscinodiscus","Coscinodiscus",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia tetrapoda",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia irregularis",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Chlorophyceae","Chlorellales","Chlorellaceae","Dyctiosphaerium","Dyctiosphaerium",0
2017-12-01,2017,12,"LC-03","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Eudorina","Eudorina",0
2017-12-01,2017,12,"LC-03","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena","Euglena",1
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gloeocapsaceae","Gloeocapsa","Gloeocapsa",0
2017-12-01,2017,12,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Gomphosphaeria","Gomphosphaeria lacustris",2
